Time,Scale
18.82,-3.21814
18.822,-3.22427
18.824,-3.23039
18.826,-3.2365
18.828,-3.2426
18.83,-3.24869
18.832,-3.25477
18.834,-3.26084
18.836,-3.2669
18.838,-3.27295
18.84,-3.27899
18.842,-3.28502
18.844,-3.29104
18.846,-3.29704
18.848,-3.30304
18.85,-3.30902
18.852,-3.31499
18.854,-3.32094
18.856,-3.32689
18.858,-3.33282
18.86,-3.33874
18.862,-3.34464
18.864,-3.35053
18.866,-3.35641
18.868,-3.36228
18.87,-3.36812
18.872,-3.37396
18.874,-3.37978
18.876,-3.38558
18.878,-3.39137
18.88,-3.39715
18.882,-3.40291
18.884,-3.40865
18.886,-3.41438
18.888,-3.42009
18.89,-3.42578
18.892,-3.43146
18.894,-3.43712
18.896,-3.44276
18.898,-3.44838
18.9,-3.45399
18.902,-3.45958
18.904,-3.46515
18.906,-3.4707
18.908,-3.47624
18.91,-3.48175
18.912,-3.48725
18.914,-3.49273
18.916,-3.49819
18.918,-3.50362
18.92,-3.50904
18.922,-3.51444
18.924,-3.51982
18.926,-3.52517
18.928,-3.53051
18.93,-3.53583
18.932,-3.54112
18.934,-3.54639
18.936,-3.55165
18.938,-3.55688
18.94,-3.56208
18.942,-3.56727
18.944,-3.57243
18.946,-3.57757
18.948,-3.58269
18.95,-3.58779
18.952,-3.59286
18.954,-3.5979
18.956,-3.60293
18.958,-3.60793
18.96,-3.61291
18.962,-3.61786
18.964,-3.62279
18.966,-3.62769
18.968,-3.63257
18.97,-3.63742
18.972,-3.64225
18.974,-3.64706
18.976,-3.65183
18.978,-3.65659
18.98,-3.66131
18.982,-3.66601
18.984,-3.67069
18.986,-3.67533
18.988,-3.67995
18.99,-3.68455
18.992,-3.68911
18.994,-3.69365
18.996,-3.69817
18.998,-3.70265
19,-3.70711
19.002,-3.71154
19.004,-3.71594
19.006,-3.72031
19.008,-3.72465
19.01,-3.72897
19.012,-3.73326
19.014,-3.73751
19.016,-3.74174
19.018,-3.74594
19.02,-3.75011
19.022,-3.75425
19.024,-3.75836
19.026,-3.76244
19.028,-3.76649
19.03,-3.77051
19.032,-3.7745
19.034,-3.77846
19.036,-3.78239
19.038,-3.78629
19.04,-3.79016
19.042,-3.79399
19.044,-3.79779
19.046,-3.80157
19.048,-3.80531
19.05,-3.80902
19.052,-3.81269
19.054,-3.81634
19.056,-3.81995
19.058,-3.82353
19.06,-3.82708
19.062,-3.8306
19.064,-3.83408
19.066,-3.83753
19.068,-3.84094
19.07,-3.84433
19.072,-3.84768
19.074,-3.85099
19.076,-3.85428
19.078,-3.85753
19.08,-3.86074
19.082,-3.86392
19.084,-3.86707
19.086,-3.87018
19.088,-3.87326
19.09,-3.87631
19.092,-3.87932
19.094,-3.88229
19.096,-3.88523
19.098,-3.88814
19.1,-3.89101
19.102,-3.89384
19.104,-3.89664
19.106,-3.89941
19.108,-3.90213
19.11,-3.90483
19.112,-3.90748
19.114,-3.91011
19.116,-3.91269
19.118,-3.91524
19.12,-3.91775
19.122,-3.92023
19.124,-3.92267
19.126,-3.92508
19.128,-3.92745
19.13,-3.92978
19.132,-3.93207
19.134,-3.93433
19.136,-3.93655
19.138,-3.93873
19.14,-3.94088
19.142,-3.94299
19.144,-3.94506
19.146,-3.9471
19.148,-3.9491
19.15,-3.95106
19.152,-3.95298
19.154,-3.95486
19.156,-3.95671
19.158,-3.95852
19.16,-3.96029
19.162,-3.96203
19.164,-3.96372
19.166,-3.96538
19.168,-3.967
19.17,-3.96858
19.172,-3.97013
19.174,-3.97163
19.176,-3.9731
19.178,-3.97453
19.18,-3.97592
19.182,-3.97727
19.184,-3.97858
19.186,-3.97986
19.188,-3.98109
19.19,-3.98229
19.192,-3.98345
19.194,-3.98456
19.196,-3.98564
19.198,-3.98669
19.2,-3.98769
19.202,-3.98865
19.204,-3.98958
19.206,-3.99046
19.208,-3.99131
19.21,-3.99211
19.212,-3.99288
19.214,-3.99361
19.216,-3.9943
19.218,-3.99495
19.22,-3.99556
19.222,-3.99613
19.224,-3.99667
19.226,-3.99716
19.228,-3.99761
19.23,-3.99803
19.232,-3.9984
19.234,-3.99874
19.236,-3.99903
19.238,-3.99929
19.24,-3.99951
19.242,-3.99968
19.244,-3.99982
19.246,-3.99992
19.248,-3.99998
19.25,-4
19.252,-3.99998
19.254,-3.99992
19.256,-3.99982
19.258,-3.99968
19.26,-3.99951
19.262,-3.99929
19.264,-3.99903
19.266,-3.99874
19.268,-3.9984
19.27,-3.99803
19.272,-3.99761
19.274,-3.99716
19.276,-3.99667
19.278,-3.99613
19.28,-3.99556
19.282,-3.99495
19.284,-3.9943
19.286,-3.99361
19.288,-3.99288
19.29,-3.99211
19.292,-3.99131
19.294,-3.99046
19.296,-3.98958
19.298,-3.98865
19.3,-3.98769
19.302,-3.98669
19.304,-3.98564
19.306,-3.98456
19.308,-3.98345
19.31,-3.98229
19.312,-3.98109
19.314,-3.97986
19.316,-3.97858
19.318,-3.97727
19.32,-3.97592
19.322,-3.97453
19.324,-3.9731
19.326,-3.97163
19.328,-3.97013
19.33,-3.96858
19.332,-3.967
19.334,-3.96538
19.336,-3.96372
19.338,-3.96203
19.34,-3.96029
19.342,-3.95852
19.344,-3.95671
19.346,-3.95486
19.348,-3.95298
19.35,-3.95106
19.352,-3.9491
19.354,-3.9471
19.356,-3.94506
19.358,-3.94299
19.36,-3.94088
19.362,-3.93873
19.364,-3.93655
19.366,-3.93433
19.368,-3.93207
19.37,-3.92978
19.372,-3.92745
19.374,-3.92508
19.376,-3.92267
19.378,-3.92023
19.38,-3.91775
19.382,-3.91524
19.384,-3.91269
19.386,-3.91011
19.388,-3.90748
19.39,-3.90483
19.392,-3.90213
19.394,-3.89941
19.396,-3.89664
19.398,-3.89384
19.4,-3.89101
19.402,-3.88814
19.404,-3.88523
19.406,-3.88229
19.408,-3.87932
19.41,-3.87631
19.412,-3.87326
19.414,-3.87018
19.416,-3.86707
19.418,-3.86392
19.42,-3.86074
19.422,-3.85753
19.424,-3.85428
19.426,-3.85099
19.428,-3.84768
19.43,-3.84433
19.432,-3.84094
19.434,-3.83753
19.436,-3.83408
19.438,-3.8306
19.44,-3.82708
19.442,-3.82353
19.444,-3.81995
19.446,-3.81634
19.448,-3.81269
19.45,-3.80902
19.452,-3.80531
19.454,-3.80157
19.456,-3.79779
19.458,-3.79399
19.46,-3.79016
19.462,-3.78629
19.464,-3.78239
19.466,-3.77846
19.468,-3.7745
19.47,-3.77051
19.472,-3.76649
19.474,-3.76244
19.476,-3.75836
19.478,-3.75425
19.48,-3.75011
19.482,-3.74594
19.484,-3.74174
19.486,-3.73751
19.488,-3.73326
19.49,-3.72897
19.492,-3.72465
19.494,-3.72031
19.496,-3.71594
19.498,-3.71154
19.5,-3.70711
19.502,-3.70265
19.504,-3.69817
19.506,-3.69365
19.508,-3.68911
19.51,-3.68455
19.512,-3.67995
19.514,-3.67533
19.516,-3.67069
19.518,-3.66601
19.52,-3.66131
19.522,-3.65659
19.524,-3.65183
19.526,-3.64706
19.528,-3.64225
19.53,-3.63742
19.532,-3.63257
19.534,-3.62769
19.536,-3.62279
19.538,-3.61786
19.54,-3.61291
19.542,-3.60793
19.544,-3.60293
19.546,-3.5979
19.548,-3.59286
19.55,-3.58779
19.552,-3.58269
19.554,-3.57757
19.556,-3.57243
19.558,-3.56727
19.56,-3.56208
19.562,-3.55688
19.564,-3.55165
19.566,-3.54639
19.568,-3.54112
19.57,-3.53583
19.572,-3.53051
19.574,-3.52517
19.576,-3.51982
19.578,-3.51444
19.58,-3.50904
19.582,-3.50362
19.584,-3.49819
19.586,-3.49273
19.588,-3.48725
19.59,-3.48175
19.592,-3.47624
19.594,-3.4707
19.596,-3.46515
19.598,-3.45958
19.6,-3.45399
19.602,-3.44838
19.604,-3.44276
19.606,-3.43712
19.608,-3.43146
19.61,-3.42578
19.612,-3.42009
19.614,-3.41438
19.616,-3.40865
19.618,-3.40291
19.62,-3.39715
19.622,-3.39137
19.624,-3.38558
19.626,-3.37978
19.628,-3.37396
19.63,-3.36812
19.632,-3.36228
19.634,-3.35641
19.636,-3.35053
19.638,-3.34464
19.64,-3.33874
19.642,-3.33282
19.644,-3.32689
19.646,-3.32094
19.648,-3.31499
19.65,-3.30902
19.652,-3.30304
19.654,-3.29704
19.656,-3.29104
19.658,-3.28502
19.66,-3.27899
19.662,-3.27295
19.664,-3.2669
19.666,-3.26084
19.668,-3.25477
19.67,-3.24869
19.672,-3.2426
19.674,-3.2365
19.676,-3.23039
19.678,-3.22427
19.68,-3.21814
19.682,-3.21201
19.684,-3.20586
19.686,-3.19971
19.688,-3.19355
19.69,-3.18738
19.692,-3.18121
19.694,-3.17502
19.696,-3.16883
19.698,-3.16264
19.7,-3.15643
19.702,-3.15023
19.704,-3.14401
19.706,-3.13779
19.708,-3.13156
19.71,-3.12533
19.712,-3.1191
19.714,-3.11286
19.716,-3.10661
19.718,-3.10036
19.72,-3.09411
19.722,-3.08785
19.724,-3.08159
19.726,-3.07533
19.728,-3.06906
19.73,-3.06279
19.732,-3.05652
19.734,-3.05024
19.736,-3.04397
19.738,-3.03769
19.74,-3.03141
19.742,-3.02513
19.744,-3.01885
19.746,-3.01257
19.748,-3.00628
19.75,-3
19.752,-2.99372
19.754,-2.98743
19.756,-2.98115
19.758,-2.97487
19.76,-2.96859
19.762,-2.96231
19.764,-2.95603
19.766,-2.94976
19.768,-2.94348
19.77,-2.93721
19.772,-2.93094
19.774,-2.92467
19.776,-2.91841
19.778,-2.91215
19.78,-2.90589
19.782,-2.89964
19.784,-2.89339
19.786,-2.88714
19.788,-2.8809
19.79,-2.87467
19.792,-2.86844
19.794,-2.86221
19.796,-2.85599
19.798,-2.84977
19.8,-2.84357
19.802,-2.83736
19.804,-2.83117
19.806,-2.82498
19.808,-2.81879
19.81,-2.81262
19.812,-2.80645
19.814,-2.80029
19.816,-2.79414
19.818,-2.78799
19.82,-2.78186
19.822,-2.77573
19.824,-2.76961
19.826,-2.7635
19.828,-2.7574
19.83,-2.75131
19.832,-2.74523
19.834,-2.73916
19.836,-2.7331
19.838,-2.72705
19.84,-2.72101
19.842,-2.71498
19.844,-2.70896
19.846,-2.70296
19.848,-2.69696
19.85,-2.69098
19.852,-2.68501
19.854,-2.67906
19.856,-2.67311
19.858,-2.66718
19.86,-2.66126
19.862,-2.65536
19.864,-2.64947
19.866,-2.64359
19.868,-2.63772
19.87,-2.63188
19.872,-2.62604
19.874,-2.62022
19.876,-2.61442
19.878,-2.60863
19.88,-2.60285
19.882,-2.59709
19.884,-2.59135
19.886,-2.58562
19.888,-2.57991
19.89,-2.57422
19.892,-2.56854
19.894,-2.56288
19.896,-2.55724
19.898,-2.55162
19.9,-2.54601
19.902,-2.54042
19.904,-2.53485
19.906,-2.5293
19.908,-2.52376
19.91,-2.51825
19.912,-2.51275
19.914,-2.50727
19.916,-2.50181
19.918,-2.49638
19.92,-2.49096
19.922,-2.48556
19.924,-2.48018
19.926,-2.47483
19.928,-2.46949
19.93,-2.46417
19.932,-2.45888
19.934,-2.45361
19.936,-2.44835
19.938,-2.44312
19.94,-2.43792
19.942,-2.43273
19.944,-2.42757
19.946,-2.42243
19.948,-2.41731
19.95,-2.41221
19.952,-2.40714
19.954,-2.4021
19.956,-2.39707
19.958,-2.39207
19.96,-2.38709
19.962,-2.38214
19.964,-2.37721
19.966,-2.37231
19.968,-2.36743
19.97,-2.36258
19.972,-2.35775
19.974,-2.35294
19.976,-2.34817
19.978,-2.34341
19.98,-2.33869
19.982,-2.33399
19.984,-2.32931
19.986,-2.32467
19.988,-2.32005
19.99,-2.31545
19.992,-2.31089
19.994,-2.30635
19.996,-2.30183
19.998,-2.29735
20,-2.29289
